"","Meaning","NineEnd","Age"
"14200",,0,26
"14201",,0,48
"14202",,0,44
"14203",,0,31
"14204",,0,33
"14206",,0,57
"14207",,0,36
"14211",,0,25
"14212",,0,28
"14213",,0,32
"14214",,0,31
"14215",,0,35
"14216",,1,39
"14217",,0,40
"14218",,0,45
"14219",,0,53
"14220",,0,57
"14221",,0,60
"14229",,0,26
"14230",,0,26
"14231",,0,25
"14232",,0,26
"14233",,0,25
"14234",,0,34
"14235",,0,34
"14236",,0,34
"14237",,0,31
"14238",,1,39
"14239",,1,39
"14240",,0,36
"14241",,0,40
"14242",,0,44
"14243",,0,40
"14244",,1,49
"14245",,0,45
"14246",,0,54
"14247",,0,54
"14248",,0,57
"14249",,0,57
"14250",,0,60
"14251",,0,60
"14263",,0,44
"14265",,1,49
"14266",,1,29
"14267",,0,27
"14268",,1,29
"14269",,0,26
"14270",,1,29
"14271",,0,28
"14272",,0,33
"14273",,0,32
"14274",,0,31
"14275",,0,31
"14276",,0,33
"14277",,0,37
"14278",,0,38
"14279",,1,39
"14280",,1,39
"14281",,0,42
"14282",,0,40
"14283",,0,42
"14284",,0,41
"14285",,0,45
"14286",,0,48
"14287",,0,46
"14288",,0,50
"14289",,0,52
"14290",,0,54
"14291",,0,56
"14292",,1,59
"14293",,0,64
"14299",,0,28
"14300",,0,25
"14301",,0,25
"14302",,0,34
"14303",,0,33
"14304",,0,32
"14305",,0,36
"14306",,0,37
"14307",,0,43
"14308",,0,40
"14309",,0,46
"14310",,0,54
"14311",,0,56
"14312",,0,64
"14314",,0,41
"14315",,0,28
"14316",,0,34
"14317",,0,51
"14318",,0,45
"14321",,0,37
"14322",,0,31
"14323",,1,29
"14325",,0,35
"14326",,1,29
"14327",,0,30
"14331",,0,45
"14332",,0,52
"14333",,0,60
"14334",,0,33
"14335",,1,39
"14336",,0,41
"14337",,0,43
"14338",,0,45
"14339",,0,50
"14340",,0,55
"14344",,0,28
"14345",,0,34
"14348",,0,25
"14349",,0,31
"14350",,0,43
"14351",,0,48
"14353",,0,28
"14354",,0,34
"14355",,0,35
"14356",,0,50
"14357",,0,55
"14358",,0,32
"14359",,0,47
"14360",,1,49
"14361",,1,59
"14365",,0,30
"14366",,0,35
"14367",,0,50
"14370",,0,26
"14371",,0,32
"14372",,0,37
"14373",,1,39
"14374",,0,26
"14375",,0,33
"14376",,0,37
"14377",,0,41
"14378",,0,44
"14379",,0,47
"14380",,0,43
"14381",,0,43
"14382",,0,43
"14383",,0,27
"14384",,0,25
"14385",,0,34
"14386",,0,26
"14390",,0,27
"14391",,0,31
"14392",,0,36
"14393",,0,40
"14394",,1,49
"14395",,0,52
"14397",,1,29
"14398",,0,31
"14399",,1,39
"14401",,0,34
"14402",,1,29
"14403",,0,35
"14404",,0,44
"14406",,0,25
"14407",,0,28
"14408",,0,30
"14409",,0,31
"14410",,0,54
"14411",,0,26
"14413",,1,29
"14414",,0,34
"14415",,0,36
"14416",,0,44
"14417",,0,54
"14420",,0,31
"14421",,1,39
"14422",,0,48
"14423",,0,55
"14426",,0,38
"14427",,0,27
"14428",,1,59
"14429",,0,26
"14430",,1,39
"14431",,0,41
"14432",,0,34
"14434",,1,49
"14435",,0,27
"14436",,0,35
"14437",,0,54
"14438",,0,60
"14439",,0,32
"14441",,0,40
"14443",,0,63
"14444",,0,33
"14446",,1,29
"14449",,0,45
"14450",,1,39
"14451",,0,31
"14452",,0,26
"14454",,0,40
"14455",,0,25
"14457",,0,44
"14458",,0,26
"14460",,0,27
"14462",,0,33
"14464",,0,35
"14465",,0,30
"14466",,0,25
"14467",,0,32
"14468",,0,26
"14470",,0,37
"14471",,0,38
"14472",,0,46
"14473",,0,48
"14474",,1,49
"14475",,0,53
"14476",,0,61
"14477",,0,34
"14478",,1,59
"14479",,0,34
"14480",,0,27
"14481",,0,58
"14482",,0,32
"14483",,0,25
"14487",,0,35
"14488",,0,30
"14489",,0,25
"14492",,0,35
"14493",,0,37
"14494",,0,42
"14495",,0,42
"14496",,0,45
"14497",,0,45
"14498",,0,47
"14499",,0,47
"14500",,0,54
"14501",,0,54
"14503",,1,29
"14504",,0,32
"14505",,1,39
"14506",,0,41
"14507",,0,61
"14508",,0,34
"14509",,0,55
"14512",,0,38
"14513",,1,29
"14515",,0,35
"14516",,0,53
"14517",,0,28
"14518",,0,30
"14519",,0,47
"14520",,0,44
"14521",,0,43
"14522",,0,32
"14525",,0,28
"14526",,0,62
"14529",,1,29
"14530",,0,37
"14531",,0,41
"14532",,0,46
"14533",,0,50
"14534",,0,57
"14536",,0,26
"14537",,0,30
"14538",,0,32
"14539",,0,33
"14540",,1,39
"14541",,0,43
"14542",,0,26
"14543",,0,40
"14544",,0,57
"14545",,0,33
"14546",,0,48
"14547",,0,28
"14548",,1,39
"14550",,0,60
"14551",,0,33
"14553",,0,52
"14554",,1,29
"14557",,0,28
"14558",,0,30
"14560",,0,35
"14561",,0,40
"14563",,0,30
"14564",,0,27
"14565",,0,35
"14567",,0,44
"14569",,0,50
"14570",,0,60
"14572",,0,30
"14573",,0,28
"14574",,0,58
"14575",,0,26
"14577",,0,32
"14578",,0,33
"14579",,0,43
"14580",,0,26
"14582",,0,33
"NA.4",,0,
"14584",,0,54
"14585",,0,46
"14586",,0,53
"14587",,0,60
"14589",,0,25
"14590",,0,30
"14591",,0,31
"14592",,0,63
"14593",,0,43
"14594",,0,47
"14595",,0,44
"14596",,0,42
"14597",,1,29
"14598",,0,26
"14604",,0,35
"14605",,0,47
"14606",,0,25
"14607",,0,55
"14608",,0,26
"14609",,1,29
"14610",,1,49
"14611",,0,35
"14614",,0,54
"14615",,0,32
"14616",,0,40
"14617",,1,29
"14619",,0,25
"14620",,0,35
"14621",,0,45
"14622",,1,59
"14625",,0,27
"14626",,0,35
"14627",,0,26
"14629",,0,33
"14630",,0,30
"14631",,0,35
"14632",,0,38
"14633",,0,45
"14634",,0,47
"14635",,0,50
"14636",,0,57
"14637",,0,61
"14638",,0,54
"14639",,0,50
"14640",,0,40
"14641",,0,43
"14642",,0,42
"14643",,0,38
"14644",,0,36
"14645",,0,34
"14646",,0,31
"14647",,0,31
"14648",,0,27
"14654",,0,27
"14655",,0,40
"14657",,0,36
"14658",,0,27
"14660",,0,35
"14661",,0,31
"14662",,0,31
"14663",,0,35
"14664",,0,26
"14668",,1,49
"14669",,0,57
"14670",,0,43
"14671",,0,28
"14672",,0,30
"14673",,1,29
"14674",,0,42
"14675",,1,29
"14676",,0,36
"14679",,0,60
"14680",,0,52
"14681",,0,30
"14684",,0,32
"14685",,0,27
"14686",,0,58
"14687",,0,62
"14688",,0,30
"14689",,0,42
"14690",,0,50
"14691",,0,61
"14692",,0,26
"14696",,0,35
"14697",,0,25
"14698",,0,25
"14699",,0,27
"14702",,0,38
"14704",,0,54
"14705",,1,29
"14706",,1,49
"14708",,0,41
"14709",,0,32
"14711",,0,25
"14712",,0,28
"14713",,0,37
"14715",,0,34
"14716",,0,53
"14717",,0,44
"14718",,0,27
"14719",,0,46
"14721",,0,34
"14723",,0,62
"14724",,0,47
"14725",,0,33
"14726",,0,38
"14727",,0,28
"14728",,1,29
"14730",,0,28
"14731",,0,32
"14733",,1,59
"14734",,0,37
"14735",,1,29
"14736",,0,41
"14738",,0,60
"14739",,0,33
"14743",,0,26
"14744",,0,34
"14745",,0,36
"14746",,0,50
"14748",,0,50
"14749",,0,27
"14750",,0,40
"14751",,0,55
"14753",,0,25
"14754",,0,30
"NA.5",,0,
"14756",,1,39
"14757",,0,44
"14758",,0,64
"14759",,0,45
"14761",,0,34
"14762",,0,26
"14763",,0,46
"14764",,0,55
"14765",,0,52
"14766",,0,36
"14768",,0,25
"14769",,0,51
"14770",,0,33
"14773",,0,45
"14775",,0,30
"14776",,0,56
"14778",,0,28
"14779",,0,42
"14780",,1,49
"14781",,0,30
"14783",,0,44
"14784",,0,35
"14787",,0,43
"14788",,0,28
"14789",,0,64
"14790",,0,30
"14791",,0,35
"14793",,0,45
"14794",,0,27
"14795",,1,29
"14797",,0,30
"14798",,1,29
"14800",,0,30
"14802",,0,45
"14803",,0,34
"14804",,0,44
"14805",,0,60
"14806",,0,35
"14807",,1,39
"14809",,0,50
"14810",,0,42
"14812",,0,25
"14813",,1,29
"14814",,0,45
"14815",,1,29
"14816",,0,25
"14817",,0,30
"14819",,0,42
"14821",,0,51
"14822",,0,45
"14823",,1,39
"14824",,0,40
"14825",,0,33
"14828",,0,25
"14829",,1,39
"14831",,0,57
"14833",,0,32
"14835",,1,39
"14836",,0,35
"14837",,0,33
"14838",,0,44
"14840",,0,44
"14841",,0,40
"14843",,0,25
"14846",,0,55
"14847",,0,52
"14848",,0,41
"14849",,0,37
"14850",,0,25
"14853",,0,27
"14854",,1,29
"14855",,0,61
"14856",,0,47
"14857",,0,43
"14858",,1,39
"14859",,0,34
"14860",,0,31
"14861",,0,33
"14862",,1,29
"14863",,0,54
"14865",,0,25
"14866",,1,59
"NA.6",,0,
"14870",,0,34
"14871",,0,30
"14872",,0,27
"14873",,0,35
"14874",,1,49
"14875",,0,36
"14876",,0,50
"14877",,1,59
"14879",,0,30
"14880",,0,44
"14881",,0,35
"14882",,0,30
"14883",,0,44
"14884",,1,59
"14886",,0,27
"14887",,0,64
"14890",,0,54
"14892",,1,29
"14893",,0,44
"14896",,1,29
"14897",,0,26
"14898",,1,39
"14899",,0,33
"14900",,0,48
"14901",,0,35
"14902",,1,29
"14904",,0,30
"14905",,0,28
"14907",,0,30
"14908",,0,56
"14909",,0,40
"14910",,0,50
"14912",,0,37
"14913",,0,45
"14915",,0,35
"14916",,0,36
"14917",,0,36
"14918",,0,62
"14919",,0,25
"14920",,1,29
"14921",,1,39
"14922",,0,25
"14923",,0,40
"14926",,0,50
"14927",,0,64
"14928",,0,25
"14929",,0,55
"14930",,0,45
"14931",,0,53
"14932",,0,55
"14933",,0,34
"14934",,1,39
"14935",,0,60
"14936",,1,29
"14937",,0,43
"14938",,0,35
"NA.7",,0,
"14941",,0,34
"14943",,0,36
"14944",,0,44
"14946",,0,28
"14948",,1,29
"14950",,0,47
"14951",,0,33
"14952",,0,35
"14953",,0,31
"14954",,0,50
"14957",,1,39
"14958",,0,28
"14959",,0,33
"14960",,0,30
"14962",,0,41
"14963",,0,50
"14964",,0,38
"14965",,0,48
"14966",,0,56
"14969",,0,25
"14970",,0,31
"14971",,0,27
"14972",,0,52
"14973",,0,44
"14974",,0,63
"14975",,1,49
"14977",,0,43
"14980",,0,26
"14981",,0,30
"14982",,0,46
"14983",,0,38
"14984",,1,59
"14985",,0,61
"14986",,0,34
"14987",,0,64
"14988",,0,45
"14989",,0,25
"14990",,0,38
"14993",,0,42
"14994",,0,54
"14995",,1,59
"14997",,0,60
"14998",,0,30
"14999",,0,33
"15000",,0,25
"15001",,0,56
"15002",,0,38
"15004",,0,43
"15005",,0,42
"15009",,0,50
"15011",,0,30
"15012",,0,25
"15013",,0,62
"15015",,0,32
"15017",,0,28
"15018",,0,26
"15019",,0,33
"15020",,0,32
"15021",,0,30
"15022",,1,29
"15023",,0,33
"15024",,0,43
"15025",,0,42
"15026",,0,45
"15027",,0,28
"15028",,1,39
"15030",,0,28
"15031",,0,62
"15032",,0,55
"15033",,1,39
"15034",,1,49
"15036",,0,50
"15037",,0,44
"15038",,0,42
"15039",,0,30
"15040",,0,37
"15041",,1,29
"15042",,0,33
"15043",,0,34
"15044",,0,50
"15045",,0,35
"15046",,1,39
"15047",,0,46
"15049",,0,28
"15051",,1,29
"15053",,0,40
"15054",,0,33
"15056",,0,57
"15057",,0,26
"15058",,0,52
"15059",,0,25
"15060",,0,25
"15061",,0,47
"15062",,0,35
"15063",,0,40
"15064",,0,26
"15065",,0,27
"15066",,0,30
"15067",,0,64
"15068",,0,52
"15070",,0,41
"15071",,0,25
"15072",,0,60
"15076",,0,37
"15077",,0,34
"15078",,0,55
"15079",,0,47
"15082",,0,34
"15083",,0,48
"15086",,0,31
"15087",,1,39
"15089",,0,25
"15091",,0,44
"15093",,1,49
"15094",,0,35
"15095",,0,26
"15096",,0,46
"15097",,0,40
"15100",,0,28
"15101",,0,60
"15102",,1,29
"15103",,0,27
"15105",,0,33
"15107",,0,35
"15108",,0,37
"15109",,0,33
"15110",,0,41
"15111",,0,35
"15112",,0,55
"15114",,0,30
"15115",,0,52
"15116",,0,53
"15117",,0,25
"15118",,0,58
"15121",,0,25
"15122",,0,42
"15123",,0,34
"15124",,0,25
"15125",,0,46
"15128",,0,37
"15129",,0,42
"15130",,0,33
"15132",,0,26
"15133",,1,29
"15135",,0,54
"15138",,0,37
"15139",,0,31
"15140",,0,27
"15142",,0,37
"15143",,1,49
"15144",,0,30
"15145",,0,44
"15147",,1,29
"15148",,0,64
"15149",,0,47
"15150",,0,38
"15152",,0,33
"15153",,0,27
"15154",,0,25
"15155",,0,50
"15156",,0,42
"15158",,0,34
"15159",,0,42
"15161",,0,58
"15162",,1,39
"15164",,0,25
"15165",,0,45
"15167",,0,64
"15168",,0,57
"15171",,0,42
"15172",,0,40
"15173",,0,45
"15174",,0,25
"15175",,0,27
"15176",,0,30
"15177",,0,46
"15178",,0,47
"15179",,0,32
"15180",,0,30
"15181",,0,31
"15182",,0,34
"15183",,1,39
"15188",,0,37
"15193",,0,25
"15194",,0,26
"15195",,0,27
"15198",,0,50
"15199",,0,54
"15200",,0,50
"15201",,0,64
"15202",,0,27
"15203",,0,43
"15204",,0,38
"15206",,0,30
"15207",,0,42
"15210",,0,37
"15211",,1,39
"15212",,0,35
"15213",,0,37
"15214",,0,30
"15215",,0,32
"15216",,0,32
"15218",,0,28
"15219",,0,25
"15220",,0,25
"15221",,0,28
"15222",,1,49
"15223",,0,45
"15224",,0,45
"15225",,0,44
"15226",,0,43
"15227",,0,43
"15228",,0,34
"15229",,0,25
"15230",,0,27
"15233",,0,30
"15234",,0,34
"15237",,0,54
"15238",,0,50
"15239",,0,54
"15240",,0,63
"15241",,0,56
"15242",,0,55
"15245",,1,29
"15246",,0,41
"15247",,0,36
"15248",,0,45
"15249",,1,29
"15251",,0,34
"15252",,0,26
"15254",,1,39
"15256",,0,54
"15257",,0,42
"15258",,0,42
"15259",,1,29
"15260",,0,55
"15261",,0,47
"15262",,0,34
"15265",,1,29
"15267",,0,34
"15268",,0,26
"15269",,0,53
"15270",,0,32
"15272",,0,34
"15273",,0,25
"15274",,0,25
"15275",,0,25
"15276",,0,34
"15279",,0,25
"15280",,0,30
"15282",,0,64
"15283",,1,39
"15284",,0,48
"15285",,1,29
"15287",,0,40
"15288",,1,59
"15289",,0,32
"15290",,0,50
"15291",,1,29
"15292",,0,36
"15293",,0,30
"15295",,0,35
"15296",,0,50
"15297",,0,54
"15298",,0,56
"15299",,0,34
"15300",,0,28
"15301",,0,30
"15302",,0,37
"15303",,0,46
"15304",,0,34
"15305",,0,28
"15306",,0,36
"15309",,0,35
"15310",,0,55
"15311",,0,54
"15312",,0,64
"15313",,1,29
"15315",,0,43
"15317",,0,30
"15318",,0,44
"15320",,0,63
"15322",,0,50
"15323",,0,27
"15324",,1,29
"15325",,0,42
"15328",,0,45
"15329",,0,43
"15330",,0,60
"15332",,0,51
"15335",,0,32
"15338",,0,48
"15339",,0,30
"15340",,0,25
"15341",,0,40
"15342",,0,45
"15343",,0,38
"15344",,0,26
"15345",,0,36
"15346",,0,43
"15348",,0,50
"15349",,0,40
"15350",,0,32
"15351",,0,46
"15353",,1,29
"15355",,0,34
"15356",,0,64
"15357",,0,37
"15358",,0,26
"15359",,1,59
"15362",,1,29
"15363",,0,58
"15364",,0,40
"15365",,0,34
"15368",,0,30
"15369",,1,29
"15371",,0,31
"15372",,0,35
"15373",,0,61
"15374",,0,44
"15375",,0,35
"15376",,0,48
"15377",,0,53
"15379",,0,26
"15381",,0,48
"15382",,0,43
"15383",,0,41
"15384",,0,38
"15385",,0,31
"15386",,0,30
"15387",,0,25
"15388",,0,27
"15393",,0,55
"15394",,0,42
"15395",,0,36
"15396",,0,31
"15397",,0,27
"15400",,0,52
"15402",,0,33
"15403",,0,43
"15404",,0,58
"15405",,0,27
"15406",,0,35
"15409",,0,34
"15410",,1,29
"15411",,0,37
"15412",,0,46
"15413",,0,63
"15414",,0,52
"15415",,0,27
"15416",,0,52
"NA.8",,0,
"15422",,0,60
"15423",,0,58
"15425",,0,26
"15426",,0,27
"15427",,0,31
"15428",,0,31
"15429",,0,32
"15430",,0,32
"15431",,0,35
"15432",,0,37
"15433",,0,38
"15434",,0,42
"15435",,0,47
"15436",,0,50
"15437",,0,60
"15440",,0,35
"15448",,0,25
"15449",,0,25
"15450",,0,26
"15451",,0,27
"15452",,1,59
"15453",,0,57
"15454",,0,52
"15455",,1,49
"15456",,1,49
"15457",,0,42
"15458",,0,40
"15459",,1,39
"15460",,0,36
"15461",,0,35
"15462",,0,33
"15463",,0,30
"15464",,0,30
"15465",,1,29
"15466",,0,28
"15468",,0,32
"15469",,0,35
"15470",,0,43
"15471",,0,48
"15474",,0,26
"15475",,0,43
"15476",,0,54
"15477",,0,55
"15478",,0,63
"15479",,1,29
"15481",,0,43
"15482",,0,31
"15483",,0,37
"15484",,0,57
"15486",,0,25
"15487",,0,56
"15488",,0,50
"15489",,0,60
"15491",,0,64
"15493",,0,42
"15495",,0,45
"15498",,1,29
"15499",,1,49
"15500",,0,53
"15501",,0,38
"15502",,0,34
"15503",,0,33
"15504",,0,33
"15505",,0,25
"15506",,0,40
"15508",,0,26
"15512",,1,39
"15514",,0,45
"15515",,0,36
"15516",,0,57
"15517",,0,25
"15519",,0,54
"15520",,1,39
"15521",,0,45
"15522",,0,50
"15524",,0,50
"15525",,0,32
"15526",,0,34
"15527",,0,34
"15528",,0,40
"15529",,0,62
"15530",,0,50
"15531",,0,28
"15533",,0,43
"15535",,0,34
"15536",,0,44
"15537",,0,35
"15538",,1,29
"15539",,0,55
"15541",,0,63
"15543",,0,43
"15544",,0,42
"15545",,0,37
"15546",,0,45
"15548",,0,45
"15550",,0,25
"15552",,1,49
"15553",,0,30
"15554",,0,26
"15556",,0,37
"15558",,0,25
"15559",,0,42
"15560",,0,47
"15561",,0,44
"15562",,0,40
"15563",,0,34
"15564",,1,39
"15567",,0,47
"15568",,0,37
"15569",,0,53
"15570",,0,30
"15571",,0,32
"15572",,0,34
"15576",,0,28
"15577",,0,34
"15578",,1,39
"15579",,0,25
"15580",,0,27
"15581",,0,45
"15583",,0,33
"15584",,0,44
"15585",,1,29
"15586",,0,35
"15587",,0,27
"15588",,0,36
"15589",,0,36
"15590",,0,26
"15591",,0,33
"15592",,0,64
"15593",,0,45
"15594",,0,44
"15597",,0,54
"15598",,0,55
"15599",,0,43
"15601",,0,54
"15602",,0,28
"15603",,0,34
"15604",,0,28
"15605",,0,30
"15606",,0,47
"15607",,0,42
"15608",,0,33
"15609",,0,34
"15610",,0,64
"15611",,0,38
"15612",,0,35
"15614",,0,54
"15616",,0,45
"15617",,0,42
"15618",,0,45
"15619",,1,29
"15621",,0,30
"15622",,0,62
"15623",,0,35
"15624",,0,26
"15625",,1,29
"15626",,0,33
"15627",,0,40
"15629",,0,27
"15630",,0,54
"15632",,0,58
"15633",,0,50
"15634",,0,53
"15635",,1,49
"15636",,0,38
"15639",,0,42
"15640",,0,56
"15641",,0,27
"15643",,0,45
"15644",,0,45
"15645",,0,28
"15646",,0,36
"15647",,0,35
"15648",,1,29
"15649",,0,43
"15651",,0,41
"15653",,0,40
"15654",,0,33
"15656",,0,34
"15657",,0,26
"15658",,0,33
"15659",,0,36
"15661",,0,43
"15664",,0,61
"15665",,0,38
"15666",,0,34
"15668",,0,54
"15669",,0,28
"15670",,0,28
"15671",,0,38
"15672",,0,46
"15675",,0,42
"15678",,0,42
"15680",,0,34
"15681",,0,40
"15682",,0,41
"15683",,0,46
"15684",,0,34
"15685",,1,39
"15686",,0,25
"15688",,0,55
"15690",,0,27
"15691",,0,35
"15692",,0,44
"15693",,1,29
"15695",,0,40
"15696",,0,31
"15700",,1,59
"15701",,0,26
"15702",,0,63
"15704",,0,42
"15705",,0,37
"15706",,0,26
"15707",,1,29
"15709",,1,29
"15710",,0,31
"15711",,0,38
"15714",,0,31
"15715",,1,29
"15716",,0,58
"15717",,0,28
"15718",,0,57
"15719",,0,45
"15721",,0,30
"15723",,1,49
"15724",,0,36
"15726",,0,62
"15728",,1,49
"15729",,0,36
"15730",,0,30
"15731",,0,60
"15732",,0,50
"15734",,0,56
"15735",,0,43
"15736",,0,31
"15738",,0,25
"15739",,0,35
"15740",,0,45
"15741",,0,33
"15742",,0,27
"15745",,0,42
"15747",,1,59
"15748",,0,64
"15750",,0,43
"15752",,1,29
"15754",,0,48
"15755",,0,52
"15756",,0,32
"15757",,0,50
"15760",,0,31
"15761",,1,39
"15762",,0,44
"15763",,0,31
"15766",,0,27
"15767",,0,25
"15768",,0,54
"15769",,0,58
"15770",,0,38
"15771",,0,34
"15773",,0,36
"15774",,0,37
"15775",,0,40
"15776",,1,49
"15777",,0,54
"15779",,0,45
"15780",,0,30
"15781",,0,45
"15782",,0,47
"15783",,1,49
"15784",,0,53
"15785",,0,54
"15786",,0,55
"15787",,0,58
"15788",,0,64
"15794",,0,25
"15795",,0,25
"15796",,0,28
"15797",,0,30
"15798",,0,31
"15799",,0,35
"15800",,0,37
"15801",,0,43
"15802",,0,44
"15803",,0,45
"15804",,0,53
"15805",,0,58
"15806",,0,62
"15808",,0,28
"15809",,0,32
"15810",,0,35
"15811",,0,33
"15812",,0,34
"15813",,0,34
"15814",,0,36
"15815",,0,36
"15816",,0,36
"15817",,0,36
"15818",,0,40
"15819",,0,42
"15820",,0,42
"15821",,0,50
"15822",,0,51
"15823",,0,56
"15824",,0,56
"15825",,0,62
"15828",,0,27
"15829",,0,28
"15830",,0,30
"15831",,0,31
"15833",,0,27
"15834",,0,26
"15840",,0,25
"15841",,0,26
"15842",,0,27
"15843",,0,28
"15844",,1,29
"15845",,1,29
"15846",,0,31
"15847",,0,31
"15848",,0,31
"15849",,0,32
"15850",,0,32
"15851",,0,37
"15852",,0,38
"15853",,0,38
"15854",,1,39
"15855",,0,42
"15856",,0,43
"15857",,0,43
"15858",,0,45
"15859",,0,45
"15860",,1,49
"15862",,1,29
"15863",,0,34
"15864",,0,35
"15867",,0,25
"15868",,0,30
"15869",,0,35
"15870",,0,40
"15871",,0,45
"15872",,0,52
"15881",,1,39
"15882",,0,33
"15883",,1,29
"15884",,0,34
"15885",,0,26
"15886",,0,28
"15888",,0,44
"15889",,0,30
"15890",,0,50
"15892",,0,44
"15893",,0,62
"15894",,1,49
"15895",,0,58
"15896",,0,30
"15897",,0,37
"15899",,0,38
"15901",,0,47
"15904",,0,28
"15905",,1,59
"15906",,0,52
"15907",,0,62
"15909",,0,33
"15911",,0,48
"15912",,0,64
"15914",,0,30
"15915",,0,38
"15916",,0,55
"15918",,0,26
"15919",,0,42
"15920",,0,52
"15921",,0,28
"15923",,0,28
"15925",,0,52
"15926",,0,36
"15927",,0,31
"15928",,0,32
"15929",,0,53
"15930",,0,54
"15932",,0,28
"15933",,0,57
"15935",,0,28
"15936",,0,38
"15937",,0,33
"15938",,0,50
"15939",,0,57
"15940",,0,42
"15942",,0,52
"15943",,0,40
"15945",,0,30
"15948",,0,47
"15949",,0,27
"15950",,0,33
"15951",,0,25
"15952",,0,25
"15953",,0,30
"15954",,1,39
"15956",,0,32
"15957",,0,40
"15958",,0,35
"15959",,0,27
"15962",,0,36
"15963",,0,26
"15964",,0,47
"15965",,0,43
"15966",,1,29
"15967",,0,26
"15970",,0,37
"15971",,0,56
"15973",,0,33
"15974",,0,25
"15975",,0,30
"15977",,0,46
"15979",,0,56
"15980",,1,59
"15981",,0,35
"15982",,0,42
"15983",,0,41
"15985",,0,60
"15986",,0,53
"15988",,0,52
"15990",,1,59
"15991",,0,56
"15992",,0,60
"15994",,0,52
"15995",,0,63
"15997",,1,59
"16000",,0,60
"16001",,0,33
"16003",,0,44
"16004",,0,44
"16007",,0,36
"16008",,0,34
"16011",,0,42
"16012",,0,27
"16013",,0,41
"16014",,0,51
"16015",,0,46
"16018",,0,27
"16021",,0,43
"16022",,0,60
"16023",,0,45
"16024",,0,62
"16026",,0,27
"16028",,0,33
"16029",,0,38
"16030",,0,30
"16031",,0,48
"16034",,0,58
"16036",,0,58
"16037",,0,35
"16038",,0,38
"16039",,0,46
"16040",,0,50
"16041",,1,49
"16042",,1,39
"16043",,0,25
"16044",,0,40
"16045",,0,36
"16049",,0,40
"16050",,0,58
"16051",,0,30
"16053",,0,41
"16055",,0,26
"16056",,0,46
"16057",,0,28
"16059",,0,30
"16060",,0,54
"16061",,0,43
"16063",,0,34
"16064",,0,43
"16065",,0,25
"16070",,0,38
"16072",,0,30
"16073",,1,29
"16074",,0,56
"16075",,0,63
"16076",,1,39
"16078",,0,46
"16079",,1,39
"NA.9",,0,
"16082",,0,45
"16083",,0,54
"16084",,0,33
"16087",,0,40
"16088",,0,25
"16089",,0,36
"16090",,0,57
"16091",,0,64
"16092",,1,59
"16093",,0,54
"16094",,0,30
"16095",,0,27
"16096",,0,28
"16097",,0,36
"16098",,0,43
"16100",,0,27
"16101",,1,49
"16102",,0,27
"16103",,0,54
"16104",,0,43
"16105",,0,32
"16107",,0,38
"16108",,0,34
"16110",,0,46
"16112",,0,27
"16113",,0,54
"16114",,0,38
"16115",,1,39
"16117",,0,26
"16119",,0,48
"16121",,0,31
"16122",,0,53
"16124",,0,30
"16125",,0,60
"16126",,1,29
"16127",,0,35
"16128",,0,42
"16129",,0,27
"16130",,0,38
"16131",,0,41
"16132",,0,50
"16133",,0,63
"16134",,0,64
"16135",,0,60
"16138",,0,25
"16139",,0,55
"16141",,0,33
"16142",,0,42
"16143",,0,56
"16144",,0,27
"16146",,0,45
"16149",,0,60
"16150",,0,31
"16151",,0,44
"16152",,0,36
"16154",,0,26
"16155",,0,42
"16156",,0,50
"16158",,1,39
"16159",,0,27
"16160",,0,33
"16161",,1,39
"16162",,0,32
"16163",,0,30
"16164",,0,43
"16166",,1,29
"16168",,0,35
"16170",,0,54
"16171",,0,31
"16172",,0,28
"16175",,0,28
"16176",,0,37
"16177",,0,40
"16178",,0,48
"16179",,0,50
"16182",,0,25
"16183",,0,42
"16184",,0,53
"16185",,0,64
"16186",,0,34
"16188",,0,27
"16189",,0,33
"16190",,0,38
"16191",,0,48
"16192",,1,59
"16193",,0,45
"16195",,0,27
"16196",,1,39
"16197",,0,44
"16198",,0,31
"16199",,0,26
"16201",,0,27
"16202",,0,30
"16203",,0,37
"16204",,0,43
"16208",,1,29
"16209",,0,34
"16210",,0,35
"16211",,0,41
"16212",,1,59
"16213",,0,60
"16214",,0,51
"16215",,0,45
"16216",,0,32
"16217",,0,26
"16218",,0,43
"16219",,0,37
"16221",,0,34
"16222",,0,28
"16223",,0,34
"16224",,1,29
"16225",,0,37
"16227",,0,44
"16228",,0,33
"16229",,0,27
"16230",,0,45
"16231",,0,58
"16235",,0,31
"16236",,1,39
"16237",,0,33
"16238",,0,30
"16240",,0,25
"16241",,0,28
"16242",,0,42
"16243",,0,50
"16244",,0,36
"16246",,0,30
"16248",,0,28
"16249",,0,47
"16252",,0,26
"16253",,0,36
"16254",,0,54
"16255",,0,41
"16256",,0,47
"16257",,0,33
"16258",,1,29
"16260",,0,33
"16261",,0,28
"16265",,0,38
"16266",,0,40
"16267",,0,47
"16268",,0,31
"16269",,1,39
"16270",,0,45
"16271",,0,50
"16274",,0,28
"16275",,0,43
"16276",,0,28
"16277",,0,50
"16278",,0,25
"16282",,0,30
"16283",,0,32
"16284",,0,44
"16285",,0,47
"16286",,0,58
"16287",,0,51
"16288",,0,41
"16289",,0,38
"16290",,0,36
"16291",,0,32
"16292",,0,31
"16293",,0,27
"16296",,0,62
