"","Meaning","NineEnd","Age"
"4845",2,0,26
"4847",3,0,45
"4848",3,0,56
"4849",3,0,46
"4850",4,0,48
"4853",3,0,46
"4854",3,0,34
"4857",3,1,39
"4859",2,0,36
"4860",1,0,35
"4863",4,1,49
"4864",3,0,45
"4866",3,0,63
"4867",3,0,63
"4868",3,0,33
"4872",2,0,50
"4873",2,0,50
"4876",3,0,47
"4879",2,0,30
"4881",4,0,52
"4882",4,1,39
"4886",3,0,42
"4887",3,0,40
"4888",2,0,36
"4890",3,0,51
"4892",4,0,25
"4893",2,0,34
"4894",4,0,58
"4895",4,0,62
"4896",4,0,62
"4897",4,0,62
"4898",2,0,37
"4899",2,0,48
"4900",3,0,51
"4901",3,0,56
"4902",3,0,30
"4904",4,0,25
"4905",3,0,43
"4907",2,0,27
"4908",3,0,38
"4909",4,1,49
"4915",2,0,50
"4916",3,0,43
"4917",3,0,35
"4918",3,0,25
"4919",4,0,51
"4920",2,0,57
"4922",3,0,58
"4923",4,0,56
"4924",3,0,30
"4925",3,0,25
"4928",3,0,32
"4930",2,0,26
"4931",3,0,55
"4932",3,0,55
"4933",3,0,43
"4934",4,1,59
"4937",2,0,51
"4942",3,0,38
"4944",2,0,37
"4945",2,0,35
"4946",,0,48
"4947",3,0,34
"4950",4,0,58
"4954",3,0,47
"4955",,0,32
"4957",4,0,25
"4959",,0,48
"4960",3,0,28
"4961",3,0,33
"4962",3,0,47
"4966",,0,35
"4969",3,0,38
"4971",3,0,36
"4972",3,0,27
"4973",2,0,32
"4975",3,0,26
"4976",3,0,37
"4977",2,0,30
"4979",3,0,35
"4980",4,0,58
"4981",4,0,58
"4982",1,1,39
"4983",4,1,29
"4987",2,0,60
"4988",2,0,34
"4989",3,0,43
"4990",3,0,48
"4991",3,0,38
"4993",2,1,49
"5000",2,0,42
"5001",3,0,35
"5002",3,0,42
"5003",3,0,31
"5004",1,1,29
"5005",3,0,25
"5006",4,0,54
"5007",4,0,54
"5008",3,0,26
"5009",3,0,25
"5012",4,0,25
"5014",3,0,54
"5015",3,0,44
"5017",3,0,25
"5019",3,0,51
"5020",3,1,49
"5021",3,0,30
"5022",4,0,34
"5023",3,0,58
"5025",3,0,33
"5027",,1,49
"5028",4,0,56
"5029",2,0,26
"5030",3,0,42
"5031",3,0,36
"5034",3,0,25
"5035",4,0,31
"5036",4,0,55
"5037",4,0,55
"5039",4,0,36
"5040",3,1,39
"5041",2,0,47
"5042",1,0,45
"5043",3,0,34
"5044",3,0,41
"5045",4,0,45
"5047",3,0,33
"5048",3,0,46
"5049",3,0,50
"5050",4,0,46
"5051",,0,25
"5052",3,1,39
"5053",4,0,31
"5055",3,0,36
"5056",2,0,34
"5057",4,0,36
"5058",3,0,44
"5059",2,0,41
"5060",4,0,53
"5061",3,0,36
"5062",3,0,44
"5063",3,0,25
"5069",3,1,39
"5071",3,0,46
"5072",3,0,62
"5073",3,0,62
"5074",3,0,62
"5075",3,0,27
"5077",1,0,53
"5078",3,0,32
"5079",3,0,37
"5080",4,0,50
"5081",2,0,42
"5082",2,0,40
"5083",3,0,38
"5084",3,1,39
"5087",3,0,25
"5088",3,0,56
"5089",2,0,45
"5090",2,0,31
"5091",3,0,43
"5092",3,0,41
"5093",3,0,40
"5095",,0,26
"5096",3,0,25
"5097",3,0,44
"5098",3,0,33
"5099",3,0,33
"5100",4,0,60
"5101",4,0,60
"5102",3,0,53
"5107",3,0,37
"5108",3,0,58
"5109",3,0,61
"5110",3,0,53
"5111",3,0,63
"5112",3,0,63
"5113",3,0,63
"5114",3,0,57
"5115",3,0,58
"5119",1,0,28
"5120",3,0,53
"5121",3,0,53
"5122",3,0,53
"5123",2,0,46
"5125",3,0,28
"5126",3,0,37
"5127",4,0,53
"5130",3,1,29
"5131",3,1,29
"5134",4,1,49
"5135",4,1,49
"5136",3,0,60
"5137",3,0,26
"5138",3,0,57
"5139",,0,42
"5140",2,0,40
"5142",3,0,31
"5143",2,0,47
"5144",4,0,33
"5146",4,0,54
"5147",4,0,32
"5148",3,0,30
"5149",3,0,48
"5152",2,1,39
"5154",3,0,52
"5155",3,0,36
"5156",4,1,29
"5157",4,1,29
"5158",4,0,35
"5159",3,0,25
"5161",3,0,43
"5162",3,0,26
"5163",3,0,50
"5164",4,1,39
"5165",4,0,34
"5167",3,0,34
"5170",4,0,26
"5171",3,0,26
"5172",3,1,29
"5173",3,0,45
"5174",4,1,39
"5175",3,0,36
"5176",3,0,35
"5181",3,0,30
"5182",3,0,47
"5183",2,1,29
"5184",4,0,40
"5185",,0,35
"5186",4,1,39
"5188",2,0,26
"5189",3,0,26
"5190",3,0,43
"5191",2,0,45
"5196",3,0,31
"5197",3,0,51
"5199",,0,28
"5200",4,0,26
"5202",,0,25
"5203",3,0,55
"5204",3,0,55
"5205",2,0,33
"5208",2,0,45
"5209",3,0,60
"5210",2,0,57
"5211",2,0,57
"5212",3,0,35
"5213",4,0,50
"5217",2,0,56
"5218",4,1,39
"5219",2,0,32
"5220",3,0,40
"5221",4,1,39
"5222",3,0,27
"5223",4,0,54
"5224",4,1,39
"5225",2,0,36
"5228",3,0,53
"5229",,0,60
"5230",3,0,57
"5231",3,0,57
"5235",3,1,39
"5238",3,0,35
"5242",3,0,26
"5245",2,0,40
"5246",4,0,55
"5248",3,0,48
"5251",4,0,62
"5252",4,0,62
"5253",4,0,62
"5254",3,0,45
"5255",3,0,42
"5256",3,0,30
"5257",3,1,39
"5258",4,0,35
"5259",3,0,37
"5260",2,0,41
"5261",3,0,46
"5263",3,0,26
"5264",3,1,39
"5266",4,1,49
"5267",2,0,56
"5268",2,0,48
"5269",3,0,55
"5270",3,0,56
"5271",3,0,56
"5272",3,0,48
"5273",3,0,38
"5274",3,0,31
"5277",3,0,26
"5278",3,0,44
"5279",2,0,41
"5280",3,0,33
"5282",3,0,31
"5285",3,0,44
"5286",,0,44
"5287",4,1,59
"5289",4,0,53
"5290",2,1,29
"5291",,0,62
"5292",3,0,45
"5293",4,0,60
"5294",1,0,43
"5295",2,0,46
"5297",2,0,27
"5300",3,0,25
"5301",3,0,47
"5304",2,1,29
"5306",,0,48
"5307",,0,48
"5309",2,0,32
"5312",2,0,52
"5313",4,0,41
"5315",3,0,47
"5316",3,0,51
"5317",3,0,51
"5318",2,0,43
"5319",3,0,27
"5321",3,0,64
"5322",3,0,34
"5323",2,0,25
"5326",3,0,47
"5328",3,0,38
"5329",2,0,46
"5333",3,0,45
"5334",,0,44
"5335",2,0,31
"5338",3,0,26
"5339",3,0,35
"5340",3,0,40
"5341",3,0,46
"5342",,0,47
"5343",3,0,34
"5344",2,0,42
"5347",4,0,32
"5348",3,0,26
"5349",3,0,37
"5351",4,0,63
"5352",,0,36
"5353",2,0,35
"5354",3,0,31
"5355",3,0,31
"5356",3,0,25
"5357",3,0,25
"5358",3,0,44
"5359",3,0,34
"5360",4,0,38
"5361",3,0,34
"5362",3,0,43
"5364",3,0,42
"5365",3,0,41
"5366",3,0,53
"5367",3,0,42
"5368",3,0,47
"5371",4,0,30
"5374",3,1,39
"5375",3,0,25
"5376",3,0,40
"5377",3,1,49
"5378",3,1,29
"5380",2,0,48
"5381",2,0,41
"5382",3,0,46
"5383",3,0,61
"5384",3,0,55
"5385",3,0,55
"5387",2,0,44
"5388",3,0,38
"5389",3,0,55
"5390",2,1,49
"5393",2,0,38
"5394",3,0,60
"5395",3,0,60
"5396",3,0,47
"5397",2,1,39
"5398",3,0,40
"5401",3,0,43
"5402",3,0,62
"5403",3,0,62
"5404",3,1,29
"5405",4,0,43
"5406",,0,35
"5407",4,0,40
"5409",3,0,25
"5410",3,0,32
"5411",3,0,43
"5412",2,0,36
"5413",2,0,38
"5414",4,0,28
"5421",4,0,42
"5422",2,0,56
"5423",3,0,36
"5424",3,0,44
"5426",4,1,49
"5427",,0,40
"5428",3,0,32
"5429",3,0,30
"5430",3,0,31
"5432",3,0,25
"5433",4,0,51
"5434",2,0,26
"5436",3,0,25
"5437",2,0,40
"5438",2,0,30
"5439",3,0,35
"5440",2,0,50
"5441",2,0,27
"5444",3,0,55
"5445",4,1,49
"5447",3,1,49
"5448",4,0,51
"5450",3,0,43
"5451",3,0,33
"5452",2,0,35
"5453",3,0,33
"5454",3,0,34
"5455",3,0,40
"5456",3,0,31
"5457",2,0,28
"5461",2,0,34
"5462",3,0,53
"5465",3,0,35
"5466",3,0,35
"5467",2,0,25
"5470",4,0,54
"5472",3,0,50
"5473",3,0,55
"5474",3,0,32
"5475",3,1,29
"5476",3,0,26
"5478",2,0,46
"5479",2,0,58
"5480",2,0,58
"5481",3,0,40
"5482",2,0,41
"5483",3,0,56
"5484",3,0,56
"5485",4,0,25
"5486",2,0,63
"5488",3,0,27
"5489",3,0,41
"5490",2,0,38
"5492",1,0,56
"5495",3,0,25
"5496",3,0,36
"5497",4,0,46
"5499",2,0,33
"5502",4,1,39
"5503",4,0,50
"5504",3,0,35
"5506",4,0,60
"5507",3,0,28
"5508",3,0,26
"5511",3,0,40
"5512",3,0,42
"5513",2,0,44
"5514",3,0,43
"5515",2,0,27
"5516",3,0,48
"5517",4,1,49
"5519",2,1,29
"5520",3,0,55
"5521",3,0,28
"5522",2,1,39
"5523",2,0,45
"5526",3,0,35
"5527",,0,40
"5528",,0,42
"5529",4,0,28
"5530",3,0,42
"5533",4,0,27
"5534",3,0,42
"5536",2,0,45
"5537",3,0,43
"5538",3,0,30
"5539",,0,54
"5541",3,0,46
"5542",2,0,34
"5543",2,0,30
"5544",1,0,52
"5548",2,0,42
"5549",2,0,42
"5550",3,0,35
"5551",2,0,62
"5552",2,0,62
"5553",3,0,44
"5554",3,0,40
"5555",4,0,53
"5556",3,0,37
"5557",2,0,54
"5558",4,0,51
"5560",4,0,26
"5561",4,0,50
"5563",3,0,43
"5564",3,0,54
"5565",3,0,54
"5567",2,0,53
"5570",3,0,27
"5571",3,0,40
"5572",2,0,26
"5573",1,0,26
"5575",3,0,55
"5576",3,0,55
"5577",3,0,32
"5578",2,0,30
"5580",3,0,25
"5586",3,0,27
"5587",2,0,25
"5591",3,0,47
"5592",3,0,42
"5593",3,0,27
"5594",3,0,27
"5597",3,0,36
"5598",3,0,55
"5599",3,0,55
"5600",3,0,40
"5601",4,0,56
"5602",4,0,32
"5603",3,0,25
"5604",2,0,28
"5608",2,0,38
"5609",4,0,34
"5610",3,0,40
"5611",4,0,32
"5612",4,0,38
"5613",2,0,26
"5615",2,0,25
"5617",3,0,33
"5619",4,0,50
"5620",2,0,30
"5621",3,0,48
"5622",2,0,41
"5623",3,0,61
"5625",2,0,25
"5626",3,0,63
"5627",3,0,25
"5628",2,0,53
"5629",2,0,53
"5630",3,0,40
"5632",4,1,49
"5633",,1,39
"5634",4,0,26
"5638",2,0,63
"5639",3,0,45
"5640",3,0,30
"5641",4,0,61
"5642",4,0,61
"5644",3,0,34
"5649",3,1,29
"5650",3,0,35
"5651",4,0,33
"5655",2,0,43
"5656",3,0,32
"5657",2,0,33
"5658",3,0,26
"5659",3,0,32
"5660",4,1,39
"5661",3,0,40
"5662",3,0,43
"5664",2,0,54
"5668",3,0,31
"5670",4,0,54
"5671",2,0,38
"5672",2,0,62
"5673",2,0,62
"5674",4,0,46
"5677",3,0,31
"5678",3,0,40
"5679",4,0,26
"5681",3,1,39
"5682",3,0,27
"5683",4,0,53
"5684",3,0,41
"5685",3,0,25
"5686",4,0,38
"5687",3,0,41
"5688",2,0,44
"5689",3,0,34
"5690",3,0,50
"5692",3,0,26
"5693",3,0,30
"5694",3,0,27
"5695",3,0,38
"5696",4,0,36
"5697",3,0,28
"5698",2,0,26
"5701",3,1,59
"5702",3,1,39
"5703",3,0,34
"5704",4,0,47
"5705",4,0,53
"5706",3,0,44
"5709",3,0,50
"5711",4,0,53
"5712",3,0,33
"5716",3,0,62
"5717",3,0,46
"5718",3,0,46
"5719",3,1,39
"5720",4,0,25
"5721",2,0,43
"5723",3,0,58
"5724",3,0,33
"5725",3,0,38
"5728",4,0,38
"5729",2,0,40
"5730",3,0,37
"5731",3,0,36
"5732",3,0,42
"5733",4,0,62
"5734",4,0,27
"5735",3,0,27
"5736",3,0,54
"5737",,0,28
"5738",3,0,36
"5739",3,0,58
"5742",2,0,25
"5743",3,0,26
"5745",4,0,27
"5746",3,0,60
"5747",3,0,60
"5748",3,0,35
"5749",2,0,26
"5751",3,1,39
"5752",,0,36
"5753",3,0,33
"5754",,0,32
"5755",3,0,55
"5756",3,0,52
"5757",2,0,35
"5759",4,0,51
"5760",3,0,31
"5762",4,0,63
"5763",3,0,45
"5764",3,0,62
"5766",4,0,42
"5767",3,0,42
"5774",4,0,26
"5775",3,0,52
"5776",3,0,37
"5777",2,1,39
"5778",1,0,35
"5779",4,0,30
"5780",3,0,30
"5782",4,0,51
"5784",2,0,43
"5785",3,0,46
"5786",2,0,35
"5787",3,0,36
"5792",,0,51
"5793",3,1,29
"5794",3,0,43
"5795",2,0,28
"5798",,0,64
"5799",,0,64
"5801",3,0,35
"5803",2,0,47
"5804",2,0,43
"5805",2,0,28
"5806",3,0,45
"5807",3,0,32
"5808",1,0,34
"5812",,0,62
"5813",,0,62
"5814",,0,62
"5815",3,0,47
"5816",4,0,32
"5817",4,0,60
"5818",4,0,60
"5820",4,0,28
"5821",3,0,32
"5822",2,0,46
"5823",3,0,25
"5824",4,0,26
"5825",,0,40
"5828",3,0,52
"5829",3,0,26
"5830",3,0,27
"5831",2,0,44
"5832",3,0,40
"5833",3,0,56
"5834",3,0,44
"5835",3,0,31
"5836",3,0,26
"5838",4,0,25
"5839",3,0,40
"5840",3,0,35
"5843",3,0,46
"5846",4,0,57
"5849",,0,43
"5850",3,0,31
"5851",2,0,25
"5854",3,0,32
"5855",2,0,53
"5856",3,0,35
"5857",4,0,52
"5858",3,0,31
"5860",3,0,41
"5861",3,0,52
"5862",3,0,34
"5863",4,0,33
"5864",3,0,38
"5866",3,1,39
"5867",4,0,42
"5869",3,0,50
"5870",3,0,30
"5871",3,1,49
"5872",3,0,32
"5873",3,0,26
"5875",4,0,63
"5876",4,0,63
"5877",3,0,41
"5878",3,0,46
"5879",3,0,64
"5880",3,0,64
"5881",2,0,46
"5882",3,0,25
"5883",3,0,41
"5884",3,0,31
"5885",4,0,30
"5886",3,0,35
"5887",3,0,42
"5888",4,0,30
"5890",3,0,52
"5892",2,0,43
"5893",3,0,42
"5894",3,0,38
"5895",3,0,25
"5896",3,0,50
"5897",3,0,61
"5898",4,0,30
"5899",2,0,32
"5904",2,0,25
"5905",4,0,46
"5906",3,0,36
"5907",3,0,28
"5908",3,0,36
"5909",4,0,35
"5910",4,0,40
"5911",2,0,63
"5913",4,0,62
"5915",3,0,56
"5916",4,0,60
"5917",4,0,50
"5918",4,0,33
"5919",2,1,29
"5923",3,0,34
"5925",4,0,55
"5926",3,0,32
"5927",4,0,26
"5928",4,0,27
"5931",,0,63
"5937",2,0,31
"5938",2,0,27
"5941",4,0,37
"5944",1,0,42
"5946",4,0,25
"5948",2,1,29
"5949",3,0,27
"5951",2,1,29
"5952",2,0,30
"5967",4,0,32
"5968",4,1,29
"5969",4,0,36
"5970",4,0,31
"5971",4,0,55
"5973",4,0,43
"5974",4,0,38
"5975",4,0,35
"5976",2,0,43
"5977",4,0,43
"5978",2,0,38
"5979",4,0,31
"5980",4,0,37
"5987",4,0,28
"5988",4,0,38
"5989",2,0,28
"5992",2,0,36
"5993",4,0,37
"5994",4,0,60
"5996",3,0,31
"6003",4,0,28
"6005",4,0,38
"6006",3,0,37
"6007",3,0,26
"6008",4,0,27
"6009",4,0,31
"6010",4,0,31
"6011",3,0,26
"6012",3,0,26
"6013",4,0,60
"6014",3,0,26
"6016",4,0,42
"6018",4,0,25
"6021",3,0,30
"6022",4,0,40
"6023",4,0,27
"6024",3,0,27
"6026",4,0,26
"6027",3,0,34
"6028",4,0,26
"6029",1,0,56
"6030",2,0,35
"6035",4,0,34
"6039",4,0,50
"6040",3,0,25
"6042",3,0,35
"6043",3,0,34
"6046",3,0,30
"6048",4,0,34
"6049",2,0,37
"6050",2,0,54
"6051",2,0,40
"6052",3,0,38
"6053",1,0,26
"6054",4,0,45
"6055",3,0,32
"6056",2,0,33
"6058",3,0,25
"6061",1,0,36
"6063",3,0,57
"6066",1,1,59
"6068",4,0,30
"6069",3,0,30
"6072",4,0,28
"6073",3,0,47
"6074",2,0,42
"6075",2,0,32
"6076",3,0,48
"6077",1,0,35
"6078",3,0,42
"6079",4,1,49
"6081",1,0,28
"6082",4,0,28
"6083",3,0,34
"6084",4,0,36
"6085",3,0,54
"6087",3,0,26
"6088",4,0,56
"6089",1,0,53
"6090",2,0,45
"6091",3,0,26
"6092",3,0,26
"6093",,0,34
"6094",4,0,44
"6097",4,0,25
"6098",4,0,34
"6100",4,1,39
"6102",2,0,27
"6107",1,0,26
"6110",3,0,26
"6111",2,0,35
"6112",4,0,41
"6113",3,0,56
"6114",4,0,27
"6116",4,0,26
"6117",4,0,40
"6118",2,0,26
"6119",4,0,26
"6120",4,0,28
"6121",2,0,28
"6122",4,0,31
"6123",2,0,47
"6124",2,0,27
"6125",4,1,29
"6126",1,0,26
"6127",1,0,50
"6128",1,0,31
"6130",2,0,26
"6136",3,0,26
"6139",4,0,31
"6141",3,1,59
"6148",4,0,32
"6150",2,0,37
"6153",3,1,29
"6156",2,0,62
"6157",2,0,26
"6158",2,1,49
"6159",2,0,47
"6160",4,0,46
"6163",3,0,25
"6164",2,0,45
"6165",4,0,27
"6166",4,0,42
"6169",4,0,38
"6170",3,0,37
"6171",3,0,28
"6173",2,0,25
"6174",4,0,44
"6175",4,0,32
"6176",1,0,62
"6177",4,0,40
"6178",1,1,49
"6179",4,0,31
"6182",4,1,49
"6183",4,0,27
"6184",2,0,28
"6185",3,0,37
"6186",4,0,35
"6187",4,1,39
"6188",3,0,30
"6189",1,0,51
"6192",3,0,26
"6194",3,0,27
"6203",,0,60
"6204",4,0,38
"6205",4,0,55
"6207",2,0,28
"6208",3,0,43
"6210",3,0,26
"6211",,0,43
"6213",4,0,34
"6215",2,0,55
"6219",3,0,32
"6221",2,0,25
"6223",4,0,42
"6226",4,1,49
"6227",2,0,30
"6228",4,0,50
"6229",4,0,42
"6231",1,0,37
"6232",2,0,27
"6234",3,1,59
"6235",3,0,27
"6236",2,0,47
"6237",4,0,53
"6238",4,0,31
"6239",3,0,26
"6240",1,0,25
"6241",4,0,33
"6244",4,0,58
"6245",1,1,59
"6247",3,0,42
"6249",4,0,26
"6253",4,0,28
"6255",3,0,31
"6257",3,0,38
"6258",4,0,34
"6259",3,0,27
"6260",2,0,41
"6261",3,0,27
"6263",4,0,40
"6266",4,0,35
"6268",3,0,31
"6269",3,0,26
"6270",3,0,51
"6271",3,0,54
"6274",2,1,29
"6275",4,0,26
"6276",4,0,32
"6278",,0,43
"6279",1,1,39
"6280",4,0,37
"6282",3,0,48
"6283",3,0,40
"6285",3,0,34
"6286",3,0,47
"6287",3,0,27
"6288",3,1,39
"6290",4,0,48
"6291",3,0,42
"6293",2,0,26
"6294",1,0,32
"6295",3,0,46
"6296",3,0,32
"6297",1,0,58
"6300",4,0,31
"6301",3,0,34
"6302",3,0,33
"6305",3,0,34
"6307",2,0,25
"6308",2,1,39
"6309",3,0,36
"6310",,0,31
"6311",2,0,34
"6314",3,0,25
"6316",1,0,35
"6318",,0,30
"6319",4,0,30
"6320",1,0,52
"6321",3,0,25
"6322",2,0,27
"6323",2,0,45
"6324",2,0,32
"6327",4,0,47
"6328",3,0,32
"6331",3,0,36
"6333",4,0,53
"6335",4,0,26
"6336",4,0,57
"6338",2,0,42
"6342",2,0,47
"6343",3,0,36
"6344",4,0,27
"6345",1,0,33
"6351",3,0,55
"6355",4,0,47
"6357",3,0,45
"6359",4,0,45
"6361",3,1,29
"6362",2,0,36
"6363",3,0,41
"6366",4,0,30
"6367",3,0,31
"6368",4,0,25
"6370",4,0,60
"6371",3,0,34
"6375",4,0,48
"6376",3,0,26
"6378",4,0,36
"6386",4,1,59
"6387",3,0,51
"6388",3,0,52
"6390",3,0,26
"6391",4,0,58
"6392",2,0,25
"6394",3,0,32
"6397",2,0,26
"6399",3,0,30
"6402",3,0,50
"6407",3,0,27
"6408",4,0,26
"6410",3,0,27
"6411",3,0,56
"6413",3,0,37
"6414",3,0,33
"6416",3,0,43
"6418",3,0,26
"6423",2,0,48
"6425",3,0,34
"6430",4,0,26
"6431",4,0,42
"6433",3,0,33
"6434",3,0,26
"6435",3,0,41
"6436",3,0,34
"6438",1,0,30
"6440",4,0,41
"6441",4,0,30
"6442",3,0,26
"6444",3,0,40
"6447",3,0,31
"6448",3,1,29
"6449",4,0,38
"6450",3,0,33
"6451",4,0,30
"6454",4,0,36
"6458",4,0,26
"6460",1,0,36
"6461",2,0,31
"6462",4,0,44
"6464",,0,26
"6465",4,0,32
"6466",3,0,52
"6467",3,0,26
"6470",3,0,37
"6473",3,0,47
"6474",4,0,60
"6475",1,0,56
"6476",4,0,37
"6478",2,0,58
"6479",2,0,34
"6480",3,0,35
"6481",3,0,28
"6483",2,0,37
"6484",3,0,62
"6485",4,0,28
"6486",2,0,53
"6488",3,0,27
"6490",4,0,32
"6491",2,0,41
"6495",2,0,26
"6498",3,0,43
"6499",4,0,26
"6500",3,0,25
"6504",3,0,30
"6505",3,0,28
"6506",4,0,35
"6508",2,0,35
"6510",4,0,31
"6512",4,0,34
"6513",4,0,26
"6514",4,0,31
"6515",4,0,62
"6517",3,0,34
"6518",4,0,51
"6522",4,0,45
"6524",3,0,30
"6527",3,0,27
"6528",4,0,60
"6529",2,0,32
"6530",2,0,31
"6531",2,0,43
"6532",3,0,36
"6534",3,0,43
"6535",3,0,45
"6536",2,0,32
"6537",4,0,27
"6538",3,0,42
"6541",3,0,45
"6543",4,0,42
"6545",3,0,34
"6547",2,0,27
"6549",2,0,36
"6550",4,0,58
"6551",1,0,37
"6552",1,1,39
"6553",1,0,41
"6554",2,0,34
"6556",2,0,26
"6558",2,0,26
"6560",4,0,30
"6561",3,0,44
"6563",2,1,59
"6564",4,0,30
"6566",2,0,43
"6569",1,0,51
"6572",2,0,42
"6578",2,0,35
"6579",4,0,26
"6581",3,0,43
"6584",2,0,32
"6585",4,1,29
"6587",1,0,38
"6588",3,0,27
"6591",3,0,35
"6592",2,0,26
"6593",1,0,44
"6594",2,0,50
"6595",3,0,25
"6597",3,0,31
"6599",3,0,44
"6607",3,0,44
"6608",4,0,36
"6609",3,1,39
"6610",3,0,42
"6611",,0,35
"6612",3,0,35
"6613",4,0,42
"6614",3,0,53
"6618",4,0,60
"6619",1,0,42
"6620",4,0,36
"6631",2,0,28
"6635",4,0,48
"6636",4,0,35
"6638",2,0,31
"6639",3,0,35
"6640",1,0,34
"6650",4,0,55
"6651",4,0,47
"6652",3,0,30
"6653",3,0,26
"6655",3,0,35
"6658",3,0,61
"6659",3,0,25
"6664",,0,55
"6666",2,0,57
"6667",4,0,34
"6668",,0,40
"6669",2,0,46
"6670",,0,26
"6671",2,0,46
"6672",4,0,35
"6673",1,1,49
"6674",2,0,26
"6675",3,0,55
"6677",,0,60
"6679",1,0,26
"6681",3,0,25
"6682",3,0,27
"6686",3,0,27
"6688",1,0,62
"6689",4,0,42
"6691",2,0,36
"6693",4,0,26
"6694",2,0,34
"6695",3,0,30
"6696",4,0,32
"6697",3,0,48
"6701",2,1,49
"6703",3,0,47
"6704",4,0,48
"6705",4,0,30
"6708",3,1,29
"6709",4,0,35
"6711",2,0,48
"6712",,0,33
"6713",3,0,36
"6714",4,0,28
"6715",1,0,26
"6716",,0,35
"6717",3,0,36
"6719",,0,34
"6720",3,0,32
"6721",,0,25
"6722",1,1,29
"6723",1,1,29
"6724",,0,41
"6725",4,0,28
"6726",4,0,26
"6729",2,0,32
"6731",2,0,28
"6732",4,0,28
"6736",1,0,26
"6737",4,0,28
"6738",4,0,33
"6743",3,0,26
"6745",3,0,25
"6751",4,0,25
"6752",3,0,38
"6753",2,0,31
"6754",2,0,32
"6755",2,0,46
"6756",1,0,28
"6758",4,0,50
"6759",4,0,42
"6762",2,0,35
"6763",2,0,26
"6766",2,0,38
"6767",2,0,36
"6769",3,0,52
"6771",2,0,38
"6772",3,0,25
"6774",2,1,29
"6778",4,0,50
"6779",4,0,48
"6780",4,0,42
"6781",,0,36
"6783",4,0,54
"6784",3,0,50
"6789",1,0,42
"6791",2,0,41
"6793",4,0,34
"6795",3,0,33
"6799",2,0,50
"6800",1,0,48
"6801",3,0,34
"6802",2,0,33
"6804",4,1,59
"6805",2,0,50
"6806",4,0,25
"6807",,0,55
"6809",4,0,26
"6810",3,0,37
"6813",4,0,31
"6817",3,0,37
"6819",1,1,59
"6820",3,0,51
"6821",1,0,41
"6823",,0,31
"6824",1,0,27
"6826",,1,29
"6828",4,0,52
"6829",2,0,46
"6830",2,0,33
"6831",3,0,25
"6832",4,0,44
"6833",3,0,28
"6836",1,0,46
"6838",1,0,42
"6839",3,1,39
"6840",4,0,27
"6841",3,0,34
"6842",4,0,36
"6843",4,0,46
"6844",2,0,37
"6846",1,0,40
"6847",3,1,39
"6848",4,1,29
"6850",2,0,54
"6851",4,0,42
"6852",2,0,26
"6853",3,0,36
"6854",3,0,58
"6855",1,0,47
"6856",3,0,35
"6859",3,0,46
"6860",3,0,40
"6861",2,0,43
"6867",3,0,30
"6871",3,0,30
"6872",2,0,27
"6874",4,0,26
"6881",3,0,50
"6883",4,0,43
"6884",3,0,34
"6885",2,0,26
"6888",3,0,26
"6891",3,0,28
"6892",4,0,41
"6897",1,0,47
"6898",2,0,52
"6899",3,0,27
"6901",2,0,53
"6902",4,0,31
"6903",2,0,60
"6904",4,0,31
"6905",2,0,35
"6906",2,0,26
"6907",3,0,60
"6908",2,0,46
"6909",4,0,37
"6911",2,0,37
"6912",,0,33
"6913",3,0,32
"6914",3,0,37
"6915",3,1,49
"6916",4,0,48
"6917",4,0,47
"6918",3,0,27
"6920",3,0,27
"6921",2,1,49
"6922",2,0,37
"6923",4,1,29
"6925",1,0,27
"6927",4,0,31
"6928",4,0,44
"6929",,0,33
"6930",1,0,41
"6932",4,1,49
"6934",4,0,60
"6935",3,0,26
"6936",3,0,60
"6937",1,0,25
"6938",3,0,32
"6939",4,0,37
"6941",4,0,45
"6942",4,1,29
"6943",3,0,26
"6944",3,0,28
"6945",4,0,53
"6946",1,0,25
"6947",3,0,51
"6948",2,0,40
"6949",3,0,34
"6951",3,0,34
"6952",3,0,51
"6953",4,0,38
"6954",4,0,31
"6955",1,0,60
"6956",2,1,49
"6957",,0,42
"6958",3,0,26
"6960",4,0,46
"6962",3,0,47
"6963",4,0,35
"6964",4,0,46
"6965",4,0,34
"6966",2,0,40
"6967",2,0,41
"6968",4,0,28
"6969",4,0,32
"6970",4,0,35
"6971",4,0,53
"6972",1,1,59
"6973",4,0,43
"6974",3,0,26
"6975",2,0,62
"6976",2,0,55
"6982",3,0,54
"6983",3,0,54
"6988",4,0,31
"6992",4,0,48
"6993",2,0,38
"6996",2,0,33
"6997",1,0,54
"6998",4,0,35
"6999",4,1,49
"7000",3,0,26
"7001",1,0,53
"7002",3,0,57
"7003",4,1,49
"7004",2,0,46
"7005",4,1,29
"7008",2,0,27
"7009",3,0,30
"7010",2,0,25
"7011",3,0,50
"7012",4,0,27
"7013",3,0,40
"7014",3,0,51
"7015",3,0,28
"7016",2,0,26
"7017",3,0,42
"7019",2,0,36
"7020",3,0,31
"7021",4,0,34
"7022",3,0,31
"7023",2,0,62
"7024",3,0,33
"7025",3,0,34
"7026",1,0,60
"7027",4,1,29
"7028",2,0,31
"7029",1,1,49
"7030",4,0,58
"7031",3,0,36
"7032",4,0,27
"7033",3,0,37
"7034",3,0,25
"7035",2,0,25
"7036",4,0,40
"7038",3,0,45
