"","Meaning","NineEnd","Age"
"6046",4,0,25
"6049",4,0,38
"6052",4,0,57
"6053",4,0,27
"6056",2,0,26
"6058",,0,41
"6060",,0,25
"6061",4,0,38
"6062",2,0,52
"6063",4,0,37
"6064",,0,28
"6065",4,0,33
"6066",4,0,40
"6067",,0,60
"6069",4,0,51
"6072",2,0,63
"6074",4,0,40
"6077",,0,27
"6078",,0,31
"6079",2,0,54
"6081",1,0,25
"6083",4,0,48
"6084",,1,39
"6085",4,0,55
"6086",4,0,45
"6087",,0,40
"6089",2,0,26
"6090",,0,60
"6091",4,0,25
"6093",4,0,48
"6094",,0,30
"6095",4,0,44
"6098",,0,30
"6099",2,1,39
"6100",4,0,63
"6101",4,0,28
"6102",4,0,25
"6103",4,1,59
"6106",2,0,41
"6108",4,0,36
"6109",,0,46
"6110",,0,64
"6111",,0,36
"6112",4,0,26
"6113",4,0,25
"6114",,1,29
"6115",4,0,25
"6117",2,0,55
"6118",1,0,54
"6120",2,0,35
"6121",,0,37
"6122",4,0,34
"6125",4,1,29
"6126",4,0,50
"6127",4,0,30
"6128",4,0,54
"6129",,0,60
"6130",4,0,28
"6131",4,0,38
"6134",,0,44
"6136",2,0,34
"6137",,0,55
"6138",1,0,52
"6139",4,0,33
"6141",,0,30
"6143",,0,37
"6144",4,0,32
"6145",4,0,36
"6146",,0,46
"6147",2,0,33
"6151",1,0,28
"6153",4,0,25
"6155",2,0,43
"6157",,0,40
"6158",1,0,50
"6160",2,0,28
"6162",4,0,30
"6163",4,0,53
"6164",4,0,30
"6165",2,0,35
"6166",4,0,52
"6167",,0,62
"6168",4,0,34
"6169",2,0,37
"6171",4,0,25
"6172",,0,48
"6175",4,0,25
"6176",4,0,63
"6177",4,0,41
"6178",4,1,59
"6180",4,0,50
"6182",,1,29
"6183",4,0,26
"6184",4,0,38
"6185",,0,57
"6188",2,0,41
"6189",,0,28
"6190",2,0,30
"6192",2,0,35
"6193",1,0,46
"6194",4,0,38
"6195",4,0,45
"6199",2,0,28
"6200",2,0,32
"6201",,0,51
"6203",,0,32
"6206",,0,38
"6208",4,0,28
"6209",4,0,32
"6210",2,0,58
"6211",4,0,35
"6212",,0,46
"6214",4,0,30
"6216",4,0,25
"6218",2,0,42
"6219",4,0,36
"6220",,0,45
"6221",,0,62
"6223",1,0,47
"6224",2,0,28
"6225",,0,27
"6226",2,0,26
"6228",2,0,43
"6229",,0,37
"6230",,0,41
"6231",4,0,36
"6232",4,0,52
"6233",,0,46
"6234",,0,47
"6235",,0,61
"6236",4,0,26
"6237",,0,27
"6240",,0,38
"6241",,0,37
"6242",,0,31
"6243",,0,42
"6244",2,1,59
"6245",,0,57
"6246",,0,55
"6247",4,0,58
"6248",4,0,64
"6251",4,0,30
"6252",4,0,41
"6253",,0,45
"6254",,1,59
"6255",,0,60
"6256",2,0,25
"6258",2,0,42
"6259",,0,33
"6260",,0,58
"6261",1,0,58
"6262",4,0,27
"6263",,0,41
"6264",,1,59
"6266",,0,27
"6267",,0,26
"6269",,0,32
"6270",,0,32
"6271",,0,31
"6272",4,0,57
"6273",2,0,54
"6276",2,0,27
"6277",4,0,34
"6278",,0,34
"6279",,0,35
"6280",,0,53
"6281",2,0,52
"6282",,0,61
"6283",4,0,28
"6284",2,0,30
"6285",,0,45
"6286",2,0,50
"6287",4,0,50
"6289",2,0,37
"6290",2,0,45
"6291",,0,63
"6292",1,0,53
"6297",,0,25
"6299",4,0,32
"6300",,0,38
"6301",,0,30
"6302",,0,38
"6303",4,0,45
"6304",2,0,46
"6305",4,1,49
"6306",1,0,61
"6307",2,0,37
"6308",,0,53
"6309",,0,55
"6310",,1,59
"6315",4,0,30
"6316",1,0,30
"6317",4,0,40
"6318",1,0,51
"6319",4,0,51
"6321",,0,38
"6322",4,0,45
"6324",2,1,29
"6325",2,0,28
"6326",4,0,26
"6328",,0,31
"6329",,0,31
"6330",,0,36
"6331",,0,30
"6332",2,0,55
"6333",2,0,51
"6334",4,0,54
"6335",,0,60
"6337",,0,28
"6339",,0,25
"6340",4,0,30
"6341",,0,28
"6342",,0,41
"6343",,0,32
"6344",,1,49
"6345",,1,49
"6346",,0,55
"6347",,0,50
"6348",4,0,60
"6349",1,0,42
"6351",,0,27
"6352",2,0,35
"6353",4,0,55
"6354",2,0,55
"6355",4,0,63
"6356",2,0,25
"6358",2,0,31
"6359",,0,31
"6360",2,0,32
"6361",1,0,52
"6363",1,0,40
"6364",2,0,52
"6367",,0,25
"6369",2,0,30
"6370",,0,34
"6371",,0,36
"6372",4,1,49
"6373",,0,46
"6377",2,0,31
"6378",,0,30
"6379",,0,36
"6380",2,0,58
"6381",4,0,50
"6382",4,0,62
"6383",2,1,29
"6384",,0,37
"6385",,0,47
"6386",2,1,49
"6387",1,0,50
"6388",4,0,27
"6389",4,0,38
"6390",2,0,58
"6391",1,0,60
"6392",2,0,50
"6393",1,0,61
"6394",4,0,26
"6396",1,0,27
"6399",,0,42
"6400",,0,31
"6401",4,0,31
"6402",,0,43
"6403",4,0,47
"6404",4,0,45
"6405",2,0,52
"6406",2,0,60
"6407",,0,33
"6408",4,0,51
"6409",,0,46
"6410",2,0,50
"6412",,0,26
"6414",4,0,25
"6415",4,1,39
"6416",4,0,37
"6417",4,0,41
"6418",,0,46
"6419",,0,46
"6421",4,0,36
"6422",,0,51
"6424",,1,29
"6425",4,0,27
"6426",,0,28
"6427",4,0,26
"6428",,0,33
"6429",4,0,35
"6430",4,0,34
"6431",4,0,33
"6432",4,0,46
"6433",4,1,49
"6434",4,0,45
"6436",,1,29
"6437",2,0,27
"6440",,0,40
"6441",2,0,30
"6442",,0,31
"6443",4,0,44
"6444",,0,51
"6445",,0,47
"6446",,0,50
"6447",,0,51
"6448",,0,63
"6451",,0,34
"6452",4,0,40
"6453",4,0,54
"6454",,0,48
"6456",,0,27
"6457",4,0,28
"6458",4,0,31
"6459",4,0,36
"6460",4,0,45
"6461",4,0,45
"6463",,0,30
"6464",1,1,59
"6465",,0,61
"6466",2,1,29
"6467",,0,25
"6469",4,0,37
"6470",4,0,36
"6471",,0,34
"6472",,0,45
"6473",4,0,58
"6476",4,0,27
"6477",,0,34
"6478",,0,34
"6479",4,0,33
"6480",,0,55
"6481",4,0,51
"6482",,0,61
"6483",4,0,26
"6484",2,0,36
"6485",,0,45
"6486",,0,45
"6487",4,0,47
"6489",,0,37
"6490",4,0,48
"6491",,0,61
"6492",2,0,51
"6493",2,0,62
"6494",,0,28
"6495",2,1,29
"6499",,0,31
"6500",,0,35
"6501",4,0,44
"6502",4,0,34
"6503",4,0,57
"6504",4,1,49
"6505",,0,46
"6506",,0,62
"6507",2,1,39
"6508",2,0,45
"6509",,1,49
"6510",1,0,58
"6511",2,0,61
"6515",,0,32
"6516",4,0,30
"6517",,0,31
"6518",,0,45
"6519",,0,48
"6520",2,0,27
"6521",2,0,36
"6522",1,0,50
"6523",1,0,62
"6524",,0,28
"6525",4,0,28
"6526",,0,27
"6528",2,0,40
"6529",,0,38
"6530",,0,34
"6531",4,0,37
"6532",,1,49
"6533",,0,46
"6534",4,0,52
"6535",,0,60
"6536",,0,25
"6537",2,0,28
"6539",4,0,28
"6540",2,0,38
"6541",4,0,31
"6542",,0,36
"6543",4,0,34
"6544",,0,48
"6545",,0,45
"6546",,0,46
"6547",,0,50
"6548",4,0,60
"6549",2,1,29
"6551",,0,38
"6552",,0,31
"6553",2,1,49
"6554",2,0,45
"6556",1,0,26
"6557",1,0,28
"6558",,0,38
"6559",,0,40
"6560",,0,58
"6561",4,0,45
"6563",,0,32
"6564",,1,59
"6566",2,0,28
"6567",,0,28
"6569",,1,39
"6570",,0,40
"6571",,1,39
"6572",,0,45
"6573",,0,45
"6576",,0,26
"6577",,0,43
"6578",4,0,35
"6579",,0,30
"6580",4,0,45
"6581",,0,55
"6582",,0,63
"6583",1,0,25
"6584",,0,38
"6585",4,0,45
"6586",1,0,48
"6587",,0,53
"6588",,0,28
"6589",2,0,40
"6590",2,1,59
"6591",1,0,62
"6592",,0,58
"6593",4,0,62
"6594",,0,26
"6595",4,0,28
"6599",4,0,42
"6600",4,0,31
"6601",,0,43
"6602",,0,35
"6603",,1,49
"6604",,0,45
"6605",,0,54
"6606",,0,62
"6607",2,0,37
"6608",4,0,54
"6609",1,0,58
"6610",1,0,48
"6612",4,0,28
"6614",4,0,28
"6615",,0,35
"6616",,0,33
"6617",2,0,35
"6618",,0,48
"6619",,0,47
"6621",2,0,34
"6622",1,0,58
"6624",4,0,25
"6625",4,0,27
"6628",4,0,35
"6629",,0,36
"6630",4,0,33
"6631",4,0,34
"6632",,0,56
"6633",,0,53
"6634",,0,46
"6636",,0,26
"6637",4,1,29
"6640",4,0,36
"6641",,0,30
"6642",,0,35
"6643",,0,36
"6644",,0,56
"6645",,1,49
"6646",,0,56
"6647",,0,52
"6648",,0,62
"6649",4,0,25
"6650",4,0,26
"6651",4,0,30
"6652",,0,40
"6653",,0,54
"6654",,0,45
"6655",4,0,60
"6656",,0,27
"6657",4,0,26
"6658",4,0,38
"6659",1,0,34
"6660",,0,57
"6661",4,0,57
"6663",,0,43
"6664",4,0,48
"6666",4,0,28
"6669",,0,33
"6670",4,0,35
"6671",4,0,34
"6672",,1,49
"6673",,0,54
"6677",,0,44
"6678",,0,35
"6679",4,0,36
"6680",,0,53
"6681",,1,59
"6684",2,0,35
"6685",4,0,48
"6686",,0,45
"6687",2,0,48
"6688",1,0,25
"6689",2,1,39
"6690",1,0,48
"6691",2,0,61
"6692",1,0,58
"6694",,0,26
"6696",,0,25
"6697",,0,28
"6699",,0,31
"6700",2,0,34
"6701",,0,32
"6702",,0,40
"6703",,0,45
"6704",4,1,49
"6705",4,0,45
"6707",4,0,37
"6708",,0,46
"6709",2,0,47
"6710",4,0,46
"6711",,0,60
"6712",4,0,25
"6714",,1,29
"6715",4,0,30
"6716",4,0,30
"6717",,0,37
"6718",,0,45
"6719",,1,49
"6720",,0,28
"6721",4,0,43
"6722",,0,50
"6723",,1,59
"6725",4,0,28
"6726",4,0,26
"6728",,0,31
"6729",4,0,38
"6730",,0,34
"6731",,0,36
"6732",,0,57
"6733",,0,47
"6734",2,0,50
"6735",4,0,62
"6736",2,0,27
"6737",,0,26
"6739",4,0,26
"6740",4,0,38
"6741",,0,43
"6742",4,0,30
"6743",,1,39
"6744",,0,47
"6745",,0,55
"6746",,0,46
"6747",,0,50
"6749",4,0,27
"6751",4,0,36
"6752",2,0,31
"6753",4,0,50
"6754",,0,45
"6755",2,0,61
"6757",1,0,25
"6758",2,0,32
"6759",,0,33
"6760",2,1,49
"6761",,0,50
"6762",4,0,25
"6763",,0,42
"6764",,0,52
"6765",2,0,61
"6767",4,0,26
"6769",2,0,38
"6770",,0,33
"6771",,0,37
"6772",,0,53
"6773",,1,49
"6777",,0,35
"6778",,0,35
"6779",2,0,35
"6780",,0,46
"6781",,0,51
"6782",,0,62
"6784",4,0,30
"6785",,0,45
"6786",,0,48
"6787",2,0,46
"6788",2,0,25
"6789",,0,42
"6790",1,0,58
"6792",2,0,56
"6793",2,0,63
"6794",4,0,27
"6795",4,0,26
"6796",4,0,25
"6798",4,0,28
"6799",,0,33
"6800",,0,30
"6801",4,0,30
"6802",4,0,26
"6803",4,0,44
"6804",,0,45
"6805",4,0,47
"6807",4,0,38
"6808",4,0,53
"6809",,0,58
"6810",4,0,45
"6812",,0,28
"6815",4,0,30
"6816",4,0,31
"6818",4,0,33
"6819",,0,48
"6821",,0,31
"6822",2,0,56
"6823",1,0,60
"6824",,0,26
"6825",4,0,27
"6826",,0,27
"6828",4,0,31
"6829",1,0,32
"6830",4,0,35
"6831",,0,31
"6832",,0,56
"6833",2,0,57
"6834",2,0,45
"6835",,0,60
"6836",,0,25
"6837",2,0,26
"6840",,0,35
"6841",4,0,31
"6842",4,0,35
"6843",1,0,30
"6844",,0,52
"6845",,0,46
"6846",,0,53
"6847",4,0,46
"6848",,0,62
"6849",2,1,29
"6850",,0,32
"6851",2,0,46
"6852",2,0,64
"6853",,1,29
"6854",2,0,27
"6856",,0,31
"6857",4,0,41
"6858",,0,33
"6859",,0,50
"6860",,0,50
"6861",2,1,29
"6862",2,0,41
"6863",1,1,49
"6864",,0,48
"6865",,0,48
"6867",,1,39
"6868",2,0,57
"6870",1,1,59
"6871",,0,62
"6873",4,0,27
"6874",,0,28
"6875",,0,28
"6877",4,0,42
"6878",,0,42
"6879",4,0,36
"6880",4,0,35
"6881",,0,50
"6882",4,0,51
"6883",,1,49
"6887",4,0,25
"6888",4,0,30
"6889",4,0,36
"6891",4,0,44
"6892",,0,50
"6894",2,0,25
"6895",,0,26
"6896",4,0,25
"6898",,0,32
"6899",,1,39
"6900",,0,43
"6901",,1,39
"6902",,0,52
"6903",,0,58
"6904",,0,48
"6905",4,0,60
"6907",,0,28
"6909",,1,29
"6910",,0,40
"6911",,0,42
"6912",2,0,33
"6913",2,0,35
"6914",4,0,50
"6915",4,0,58
"6916",,0,46
"6917",,1,59
"6918",4,0,60
"6919",4,0,27
"6921",,0,38
"6922",,0,38
"6923",4,0,53
"6924",,0,50
"6925",2,0,60
"6926",4,0,26
"6928",4,0,44
"6929",,0,36
"6930",,0,45
"6931",2,0,50
"6932",4,0,35
"6933",4,0,38
"6934",,0,57
"6939",,0,40
"6940",,0,32
"6941",4,0,34
"6942",2,0,50
"6943",,0,48
"6946",,0,28
"6947",,0,33
"6948",,0,36
"6949",,0,41
"6950",,0,50
"6951",2,0,50
"6952",,0,61
"6953",,0,25
"6954",,0,33
"6955",2,0,50
"6956",,0,48
"6957",,0,46
"6959",,0,41
"6960",4,0,48
"6961",,0,60
"6962",2,0,45
"6963",,0,60
"6964",4,1,29
"6966",,0,28
"6969",,0,35
"6970",4,0,33
"6971",4,0,33
"6972",2,0,43
"6973",,0,47
"6974",,0,50
"6975",2,0,48
"6977",4,0,34
"6978",4,0,52
"6979",4,1,49
"6980",4,0,56
"6981",2,0,63
"6984",4,0,27
"6985",2,0,33
"6986",4,0,30
"6987",2,0,38
"6988",1,0,50
"6989",2,0,47
"6991",4,0,38
"6992",2,0,48
"6993",2,0,60
"6994",4,1,29
"6995",4,0,38
"6998",4,0,32
"6999",2,0,34
"7000",4,0,37
"7001",4,0,30
"7002",4,0,52
"7003",,1,59
"7004",4,0,57
"7008",,0,37
"7009",,0,30
"7010",,0,58
"7011",,0,45
"7013",,0,27
"7014",2,0,25
"7015",,0,44
"7016",,0,34
"7017",,1,59
"7018",4,0,50
"7020",4,0,40
"7021",4,0,58
"7025",4,0,25
"7026",,0,30
"7027",,0,44
"7028",,0,44
"7029",4,0,54
"7030",,1,49
"7031",4,0,61
"7032",4,0,27
"7033",4,0,40
"7034",,0,45
"7035",1,0,48
"7036",2,0,55
"7037",2,0,27
"7038",2,0,35
"7039",4,0,52
"7040",,0,62
"7041",,0,45
"7042",1,0,61
"7045",4,0,27
"7048",4,0,33
"7049",4,0,44
"7050",,0,33
"7051",4,0,34
"7052",,0,52
"7053",,0,53
"7054",1,0,50
"7059",4,0,30
"7060",4,0,35
"7061",1,0,35
"7062",4,0,46
"7063",2,0,45
"7064",,0,45
"7066",,0,48
"7067",,0,64
"7068",,0,53
"7070",,0,32
"7071",2,0,45
"7072",2,0,34
"7075",,0,26
"7076",,0,64
"7079",2,0,27
"7080",4,0,25
"7081",4,0,54
"7082",2,0,40
"7083",,0,28
"7084",,0,44
"7086",2,0,54
"7087",4,0,48
"7088",,0,40
"7089",4,0,53
"7090",,0,55
"7091",4,0,37
"7092",,0,31
"7094",1,0,60
"7095",,0,62
"7096",,0,32
"7097",2,0,45
"7098",,0,33
"7099",2,1,29
"7100",2,0,52
"7101",,0,50
"7103",2,0,26
"7104",,0,34
"7105",,0,50
"7106",4,0,53
"7107",,0,41
"7108",,0,37
"7109",,0,48
"7110",2,0,46
"7112",2,0,52
"7113",,0,35
"7114",2,1,49
"7115",2,0,44
"7116",,0,42
"7118",2,0,27
"7119",1,0,34
"7120",,0,32
"7121",,0,28
"7122",,0,26
"7123",,1,39
"7124",2,1,39
"7125",2,0,45
"7126",,0,35
"7127",,0,58
"7128",,1,29
"7129",2,0,60
"7132",2,0,30
"7133",,0,45
"7134",,0,45
"7136",4,0,42
"7139",4,0,52
"7141",4,0,33
"7142",,0,37
"7144",4,0,45
"7145",4,0,61
"7147",4,0,48
"7148",,0,62
"7149",,0,32
"7150",,0,52
"7151",2,0,46
"7152",4,0,42
"7153",4,0,45
"7154",4,1,49
"7155",,0,38
"7156",,0,55
"7158",2,0,42
"7159",4,0,34
"7160",4,0,27
"7161",,0,62
"7162",,0,28
"7163",4,0,37
"7164",2,0,54
"7165",,1,49
"7166",,0,51
"7167",4,0,46
"7168",,1,49
"7170",4,0,50
"7171",,0,58
"7172",,0,64
"7173",,0,55
"7175",,0,41
"7176",,0,35
"7177",,0,62
"7178",2,0,45
"7179",4,1,59
"7180",4,0,48
"7182",1,0,47
"7183",,0,45
"7184",2,0,30
"7185",,0,42
"7186",1,0,58
"7187",4,0,45
"7188",2,0,64
"7189",,0,51
"7190",4,0,38
"7191",4,0,44
"7192",,0,31
"7193",4,0,50
"7195",4,0,36
"7196",1,0,40
"7197",,0,28
"7198",2,0,35
"7199",4,0,48
"7203",,0,34
"7204",4,0,44
"7205",,0,28
"7206",,0,32
"7207",,0,33
"7208",,0,32
"7213",2,0,26
"7214",4,0,26
"7217",,0,36
"7218",4,0,50
"7219",2,0,42
"7220",,0,37
"7221",4,0,28
"7222",4,0,28
"7223",,0,44
"7224",,0,40
"7226",4,0,37
"7229",,0,45
"7230",2,0,25
"7231",2,0,51
"7232",,0,30
"7233",4,0,37
"7234",4,0,38
"7235",4,0,26
"7236",,0,27
"7238",,0,36
"7240",4,0,30
"7241",2,0,62
"7242",2,0,36
"7243",4,0,60
"7244",,0,37
"7246",,0,32
"7247",,0,36
"7248",,1,39
"7250",4,0,45
"7251",4,0,35
"7252",,0,30
"7254",4,0,32
"7256",4,0,28
"7257",4,0,26
"7258",,0,26
"7259",2,0,40
"7260",2,0,38
"7261",2,1,39
"7262",4,0,41
"7263",4,1,59
"7264",4,0,64
"7266",4,0,34
"7267",4,0,60
"7268",4,0,36
"7269",2,0,35
"7270",4,0,36
"7271",,0,36
"7272",,0,45
"7275",,0,27
"7282",4,0,25
"7283",4,0,31
"7284",2,0,32
"7285",2,0,35
"7287",,0,45
"7288",,0,37
"7289",4,0,37
"7290",4,0,51
"7291",4,0,43
"7292",4,0,26
"7295",,0,30
"7297",4,0,27
"7298",,0,35
"7299",4,0,28
"7300",,0,27
"7301",,0,35
"7302",4,0,36
"7304",4,0,45
"7305",,0,40
"7306",,0,25
"7307",,0,35
"7309",4,0,36
"7310",4,0,37
"7311",1,0,55
"7312",2,0,40
"7313",,0,44
"7314",,0,62
"7315",4,0,33
"7318",4,0,60
"7319",4,0,36
"7320",4,0,40
"7321",,0,40
"7322",,0,46
"7323",4,0,36
"7324",4,0,30
"7325",,0,32
"7326",4,0,30
"7327",,0,35
"7328",4,0,35
"7329",,0,27
"7330",4,0,32
"7331",4,0,40
"7332",,0,30
"7333",4,0,26
"7339",2,0,25
"7345",4,0,28
"7350",,0,40
"7352",2,0,33
"7354",2,0,25
"7355",2,0,38
"7356",4,0,25
"7357",4,0,30
"7358",2,0,55
"7359",4,0,60
"7360",,0,35
"7361",4,0,61
"7362",2,0,34
"7363",4,0,40
"7365",2,0,35
"7367",4,0,34
"7368",4,0,61
"7369",2,1,39
"7373",,0,34
"7375",4,0,50
"7376",,0,25
"7377",,0,60
"7378",4,0,37
"7379",2,0,60
"7380",4,0,38
"7381",4,0,45
"7382",,0,35
"7384",,0,56
"7385",4,0,45
"7387",4,0,25
"7389",,0,60
"7390",,0,35
"7392",4,0,26
"7393",4,0,35
"7396",4,0,51
"7401",2,0,61
"7402",,1,29
"7403",4,0,42
"7404",,0,35
"7405",,0,51
"7406",1,0,48
"7407",2,0,38
"7408",,0,47
"7409",4,1,39
"7410",2,0,26
"7411",,0,34
"7412",2,0,30
"7413",2,0,32
"7415",,0,30
"7416",2,0,33
"7417",,0,52
"7420",,0,42
"7422",,0,63
"7424",2,0,36
"7425",,0,37
"7427",2,0,32
"7428",4,1,29
"7429",,0,36
"7431",,0,27
"7432",,0,43
"7433",4,1,49
"7435",,0,25
"7436",2,0,35
"7437",,0,60
"7438",,0,40
"7440",,0,45
"7441",4,0,61
"7442",4,0,30
"7443",,0,41
"7444",4,0,47
"7445",2,0,43
"7446",4,0,53
"7447",,0,32
"7448",,0,36
"7450",4,0,35
"7451",,0,45
"7452",4,0,25
"7453",,0,53
"7454",2,0,48
"7455",,0,35
"7456",4,0,26
"7457",4,0,33
"7459",2,0,27
"7460",4,0,43
"7465",,0,28
"7466",,0,37
"7468",4,0,30
"7469",,0,32
"7471",4,0,40
"7472",4,0,45
"7473",,0,31
"7474",,0,27
"7475",2,0,26
"7477",,0,30
"7479",4,0,43
"7480",,0,46
"7481",,0,35
"7482",,0,51
"7483",,0,27
"7484",4,0,62
"7485",,0,46
"7487",4,0,52
"7489",4,0,41
"7491",,0,45
"7492",4,0,34
"7493",4,0,50
"7495",,0,62
"7496",4,0,28
"7497",,1,59
"7498",,0,25
"7499",4,0,45
"7503",,0,42
"7504",1,0,60
"7505",1,0,30
"7508",2,0,47
"7509",2,0,25
"7510",,0,48
"7511",,0,42
"7512",,0,30
"7513",2,0,44
"7514",,0,26
"7516",,0,55
"7517",4,0,44
"7518",4,0,28
"7520",4,0,36
"7521",4,0,63
"7524",,1,59
"7525",,0,25
"7526",2,1,39
"7527",,0,35
"7528",,0,57
"7529",,0,33
"7530",,0,27
"7531",2,0,27
"7532",,0,36
"7534",,0,48
"7535",1,0,51
"7537",4,0,40
"7538",4,0,30
"7540",,0,35
"7541",4,0,38
"7542",,0,60
"7543",,0,30
"7544",,0,35
"7545",,0,26
"7548",1,0,30
"7549",1,0,64
"7550",1,0,41
"7551",,0,26
"7552",,0,57
"7553",1,0,35
"7555",1,0,34
"7557",,0,50
"7558",,0,40
"7559",,0,30
"7560",,0,26
"7561",,0,47
"7562",,0,27
"7564",1,0,40
"7565",,0,36
"7566",,0,30
"7567",4,0,45
"7569",,0,30
"7571",4,0,35
"7574",,0,30
"7575",,0,25
"7576",,0,40
"7577",,0,45
"7578",,0,45
"7579",,0,62
"7580",2,0,27
"7582",4,0,36
"7584",,0,31
"7585",1,0,40
"7586",1,0,35
"7589",,0,35
"7590",,0,36
"7593",,0,27
"7594",,0,30
"7596",,0,60
"7597",,0,35
"7598",,0,40
"7599",4,0,50
"7600",,0,55
"7601",1,0,31
"7603",1,0,32
"7605",4,0,38
"7606",1,0,35
"7609",1,0,26
"7611",1,0,32
"7613",2,0,53
"7615",,0,42
"7616",,0,35
"7617",4,0,25
"7619",1,0,43
"7620",4,0,35
"7621",,0,63
"7622",4,0,25
"7623",2,0,26
"7626",,0,50
"7628",1,0,43
"7629",1,0,60
"7630",4,0,27
"7632",4,0,27
"7633",1,0,55
"7634",,0,50
"7635",1,0,55
"7636",2,0,25
"7637",1,1,49
"7638",1,0,35
"7639",,0,55
"7641",4,0,31
"7642",2,0,56
"7644",1,0,25
"7645",2,0,40
"7646",,0,28
"7647",,0,43
"7648",,0,34
"7650",,0,32
"7651",4,1,39
"7652",2,0,48
"7655",1,0,36
"7656",2,0,50
"7657",4,0,35
"7658",4,0,60
"7662",4,0,33
"7663",,0,35
"7665",4,0,35
"7666",,0,54
"7667",,0,46
"7668",,0,36
"7669",4,0,33
"7670",4,0,28
"7672",1,0,26
"7674",2,0,48
"7675",,0,34
"7676",,0,25
"7677",4,0,53
"7680",1,0,35
"7681",,0,60
"7682",,0,52
"7683",,0,31
"7686",2,0,26
"7687",,0,38
"7688",4,0,45
"7689",,0,40
"7690",1,1,29
"7691",2,0,27
"7692",4,0,42
"7693",,0,28
"7698",4,0,60
"7699",,0,35
"7700",1,0,41
"7701",4,0,47
"7702",1,0,26
"7703",,0,31
"7705",4,0,37
"7706",,0,50
"7709",4,0,36
"7710",,0,50
"7711",,0,30
"7712",,0,35
"7717",,0,31
"7720",,0,30
"7722",,0,36
"7723",1,0,53
"7724",,0,35
"7725",2,0,34
"7726",,0,28
"7727",2,0,45
"7728",,0,35
"7729",,0,42
"7730",,0,45
"7734",,0,25
"7735",1,0,30
"7738",,0,32
"7740",4,0,34
"7741",,0,40
"7742",4,0,50
"7744",4,0,25
"7746",,1,29
"7747",,0,42
"7748",2,0,62
"7749",4,1,49
"7751",4,0,48
"7752",4,0,44
"7754",2,0,27
"7755",4,0,36
"7756",4,0,36
"7757",4,0,36
"7758",4,0,45
"7760",4,0,51
"7761",1,0,55
"7762",,0,36
"7763",1,0,28
"7764",4,0,32
"7765",4,0,42
"7766",4,0,25
"7769",4,0,35
"7771",4,0,58
"7772",1,0,27
"7774",4,0,47
"7775",4,0,35
"7777",1,0,35
"7779",1,0,25
"7780",4,0,42
"7781",,0,30
"7783",1,1,59
"7785",,0,40
"7786",,0,44
"7788",,0,32
"7789",4,0,38
"7791",1,0,48
"7793",2,0,30
"7794",,0,35
"7795",4,0,28
"7796",4,0,28
"7798",4,0,40
"7799",,1,39
"7800",4,1,29
"7801",4,0,38
"7802",,0,25
"7803",,0,30
"7804",2,0,33
"7805",,0,33
"7806",2,0,30
"7807",2,0,35
"7808",2,0,34
"7809",4,0,38
"7811",,0,25
"7815",4,0,61
"7816",4,0,27
"7819",,0,32
"7821",1,0,36
"7823",,0,26
"7824",,0,40
"7826",,0,33
"7827",1,0,28
"7828",,0,40
"7829",,1,29
"7830",4,0,32
"7832",,1,29
"7833",,0,38
"7834",2,1,39
"7835",,0,38
"7836",,0,27
"7837",,0,53
"7838",,0,26
"7840",4,0,28
"7842",,0,26
"7843",,1,39
"7846",,0,60
"7847",4,0,30
"7848",1,0,32
"7851",,0,27
"7852",,1,39
"7853",4,0,41
"7854",1,0,40
"7855",4,0,36
"7856",4,0,28
"7857",1,0,48
"7858",,0,30
"7859",,0,35
"7860",,1,49
"7861",4,0,52
"7862",2,0,60
"7863",,0,36
"7864",,0,40
"7865",,0,33
"7866",,0,28
"7867",2,0,25
"7869",,0,34
"7870",,1,39
"7871",4,0,37
"7872",,0,25
"7873",4,1,39
"7875",,0,35
"7876",,0,41
"7879",,0,30
"7882",2,0,38
"7883",,1,29
"7884",4,0,32
"7886",2,0,40
"7888",,0,48
"7889",2,0,26
"7890",,0,26
"7893",,0,37
"7894",,0,38
"7895",4,0,38
"7896",4,0,36
"7897",4,0,31
"7898",4,0,26
"7900",1,0,25
"7901",,0,26
"7902",,0,31
"7905",4,0,61
"7907",1,0,35
"7909",,0,50
"7910",,0,30
"7913",,0,28
"7916",2,1,29
"7917",2,0,26
"7918",2,0,32
"7919",,0,41
"7920",,0,42
"7921",1,0,26
"7922",2,0,30
"7923",,0,32
"7924",2,0,35
"7925",4,0,33
"7926",,0,25
"7928",,0,35
"7930",4,0,41
"7931",,0,35
"7932",4,0,42
"7933",4,0,37
"7934",2,0,58
"7935",,0,62
"7936",4,0,25
"7937",,0,44
"7938",4,0,41
"7939",,1,59
"7942",4,1,49
"7943",2,0,27
"7944",2,0,25
"7945",,0,28
"7946",4,0,33
"7948",,0,30
"7949",,1,49
"7951",4,0,30
"7952",,0,60
"7957",,0,51
"7958",,0,55
"7959",,0,27
"7960",1,0,36
"7962",1,0,41
"7965",4,0,35
"7966",,0,34
"7968",,0,38
"7970",1,0,62
"7971",4,0,62
"7972",,0,34
"7973",,0,35
"7974",4,0,60
"7975",2,0,30
"7976",4,0,35
"7977",,0,25
"7978",,0,25
"7979",,0,30
"7980",,1,39
"7981",,0,30
"7982",2,0,27
"7984",4,0,54
"7986",,0,45
"7988",2,0,33
"7989",,0,25
"7990",,0,25
